00050 00000 00000 00000 00000 00000 00000 00000 00000 00423 00431 00000 00000 00000 00000 00000 00001 00001 00000 00050 00000 00000 00000 00000 00004 00002 00022 00000 00031 00000 00000 00000 00000 00006 00000 00000 00000 00000 00000 00000 00000 00068 00000 00000 00000 00253 00136 00000 00564 00421 00563 00548 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00019 00000 00343 00095 00481 00060 00091 00051 00000 00000 00094 00000 00001 00000 00104 00022 00000 00000 00000 00000 00276 00248 00138 00107 00006 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00006 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 01991 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00002 00010 00000 00015 00000 00005 00038 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00026 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00006 00000 00000 00000 01062 00127 00000 00070 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00165 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00011 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 14171 13813 05439 00076 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00214 00070 00105 00000 00000 00071 00067 00204 00024 00234 00100 00000 00197 00224 00330 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00342 00561 00072 00128 00028 00000 00075 00322 00077 00185 00265 00295 00306 00164 00000 00000 00000 00000 00039 00091 00000 00238 00000 00000 00000 00000 00073 00182 00392 00283 00000 00000 00044 00000 00052 00131 00000 00000 00013 00000 00000 
00001 00000 00000 00004 00000 00029 00019 00002 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 01104 01098 01575 01581 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00006 00030 00000 00003 00000 00033 02030 00244 07296 00000 00000 08703 00000 00126 00000 00000 00000 00004 00000 00000 00001 00000 00000 00000 00000 00009 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00011 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00088 00020 00000 00000 00058 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 
00068 00034 00000 00010 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00031 00000 00045 00000 00146 00333 00067 00254 00000 00000 00290 00032 00154 00000 00065 00000 00002 00001 00000 00000 00000 00098 00089 00000 00000 00000 00000 00106 00000 00014 00000 00165 00191 00000 00000 00000 00000 00000 00000 00002 00042 00127 00142 00020 00000 00000 00065 00002 00089 00073 00054 00035 00000 00000 00000 00000 00000 00000 00010 00000 00191 00000 00025 00010 00190 00000 00000 00000 00348 00308 00169 00226 00253 
00000 00000 00000 00000 00000 00000 00000 00000 00000 01098 00000 00000 00000 00012 00000 00000 00000 00000 00000 00145 00000 00000 00000 00000 00000 00000 00071 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00027 00000 00004 00000 00533 00385 00000 00000 00000 00000 00000 00001 00000 00000 00077 00000 00006 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00042 00000 00048 00000 00000 00000 00000 00000 01013 00975 00355 00128 00037 
00176 00033 00000 00047 00020 00000 00000 00155 00016 00000 00000 00143 00090 00002 00006 00000 00059 00003 00035 00132 00013 00058 00000 00000 00000 00000 00011 00000 00161 00005 00032 00000 00000 00000 00000 00051 00047 00000 00000 00000 00008 00106 00030 00047 00002 00143 00146 00000 00000 00000 00000 00000 00000 00000 00006 00035 00039 00000 00000 00000 00283 00175 00251 00208 00003 00008 00002 00005 00000 00000 00000 00000 00019 00000 00084 00000 00202 00112 00039 00000 00000 00001 00000 00000 00000 00230 00165 
00218 02155 00665 02364 01990 02558 02095 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00014 00000 00000 00001 00000 00000 00000 00078 00000 00000 02323 02204 02843 02771 00000 00000 00000 00000 00000 00000 00107 00000 00064 00000 00000 00004 00000 00000 00000 00104 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00245 00029 00000 00000 00000 00002 02560 02259 02134 01594 00371 00000 00000 00002 00003 00000 00000 00000 00000 00000 00019 00003 00004 00172 00000 
00002 00000 00000 00000 00001 00000 00000 00003 00000 00990 01029 00000 00000 00039 00038 00000 00000 00000 00061 00536 00197 01262 00002 00000 01374 00000 00138 00001 00025 00000 00008 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 00000 00004 00000 00444 00102 00036 00000 00000 00003 00000 00008 00000 00001 00012 00039 00002 00000 00019 00000 00000 00013 00008 00000 00000 00000 00000 00044 00061 00000 00000 00366 00000 00052 00000 00000 00070 00001 00030 00000 00000 00003 00000 00000 00000 00001 
00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00021 00000 00000 00000 00000 00300 00000 00374 00000 00001 00000 00706 04757 00002 00020 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00012 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00012 00015 00000 00000 00000 00000 00000 00000 00000 00000 00001 00002 00000 00013 00000 00000 00000 00000 00000 00000 00000 00000 
00076 00020 00000 00000 00006 00000 00000 00094 00000 01814 02077 00084 00000 00000 00014 00000 00012 00000 00087 00472 00000 00488 00000 00000 00389 00000 00372 00000 00061 00000 00000 00000 00000 00003 00000 00020 00000 00000 00002 00000 00000 00151 00000 00000 00000 01621 00933 00003 00197 00000 00602 00279 00000 00000 00316 00609 00253 00008 00000 00001 00000 00001 00041 00010 00209 00000 00192 00000 00001 00000 00000 00000 00000 00000 01461 00117 00296 00098 00330 00000 00000 00000 01148 01101 00588 00413 00288 
00040 00043 00038 00000 00006 00000 00010 00055 00038 00001 00002 00120 00142 00105 00126 00000 00056 00003 00182 00318 00184 00502 00005 00000 00535 00110 00411 00000 00047 00004 00061 00000 00000 00001 00000 00000 00001 00000 00000 00002 00000 00000 00007 00069 00000 00398 00440 00019 00001 00000 00000 00001 00007 00000 00096 00208 00160 00002 00002 00014 00114 00089 00028 00093 00283 00147 00000 00067 00000 00001 00000 00000 00161 00037 00709 00073 00057 00118 00112 00026 00000 00000 00163 00102 00133 00045 00158 
00000 00000 00000 00000 00000 00003 00000 00000 00000 00100 00000 00000 00000 00018 00023 00000 00000 00000 00061 01008 00333 02629 00003 00000 02027 00000 00712 00000 00056 00000 00000 00000 00000 00000 00000 00000 00000 00000 00081 00000 00000 00000 00000 00000 00000 00000 00000 00024 00000 00000 00000 00000 00000 00000 00000 00007 00014 00000 02472 02660 00000 00004 00014 00032 00000 00000 00000 00000 00000 00000 00006 00000 00000 00000 00001 00000 00000 00115 00000 03642 00281 01710 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00015 00000 00000 00000 00000 00000 00149 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00001 00000 00000 00000 07226 05311 00001 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 01095 00030 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00000 00001 00000 00000 00002 00000 
00345 00205 00000 00285 00118 00076 00000 00415 00008 01179 01266 00351 00181 00000 00000 00000 00037 00000 00030 00323 00000 00188 00000 00000 00048 00000 00226 00000 00246 00000 00000 00055 00000 00139 00077 00271 00093 00000 00000 00098 00036 00322 00000 00024 00000 00923 00716 00000 01177 00783 00981 00839 00000 00000 00054 00173 00068 00002 00003 00000 00140 00000 00243 00135 00720 00183 00699 00010 00244 00147 00000 00000 00000 00000 00402 00001 00443 00283 00102 00000 00000 00000 00530 00506 00270 00486 00326 
