00060 00001 00000 00000 00000 00000 00000 00028 00000 01492 01629 00047 00000 00000 00026 00000 00012 00001 00083 00454 00000 00421 00000 00000 00340 00000 00274 00000 00035 00000 00000 00000 00000 00000 00004 00012 00000 00000 00002 00000 00000 00129 00006 00000 00000 01148 00682 00000 00098 00006 00428 00135 00000 00000 00193 00444 00238 00013 00000 00000 00000 00000 00055 00001 00172 00024 00107 00000 00000 00000 00000 00000 00000 00000 01020 00034 00229 00079 00268 00000 00000 00000 00933 00938 00453 00352 00274 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00010 00004 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00006 00000 00000 00000 00000 01976 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00001 00000 00000 
00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00005 00000 00013 00000 00000 00052 00009 00000 00001 00000 00000 00000 00012 00000 00000 00000 00002 00000 00000 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00027 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 01100 00116 00000 00063 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00124 00000 00000 00000 00000 00000 00000 00000 00004 00001 00015 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00018 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00007 00000 00000 00000 00004 00000 00000 00000 00000 00000 14185 13898 05571 00071 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00214 00076 00105 00000 00000 00073 00066 00209 00012 00235 00101 00000 00199 00230 00320 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00337 00586 00053 00120 00027 00000 00083 00340 00069 00168 00277 00301 00309 00158 00000 00000 00000 00000 00024 00082 00000 00235 00000 00000 00000 00000 00111 00184 00391 00277 00000 00000 00056 00000 00057 00140 00000 00000 00014 00000 00000 
00000 00000 00000 00044 00000 00024 00005 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 01201 01154 01681 01681 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00001 00000 00000 00000 00000 00000 00000 00000 00003 00043 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00008 00000 00000 00000 00111 02289 00365 07798 00000 00000 09166 00000 00168 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00038 00000 00000 00019 00000 00000 00000 00000 00000 00000 00000 00000 00060 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00000 00000 00000 00000 00000 00000 
00306 00087 00000 00045 00000 00002 00000 00111 00000 00500 00000 00001 00000 00000 00004 00000 00021 00000 00042 00388 00000 00112 00000 00000 00000 00000 00156 00000 00239 00000 00000 00000 00000 00005 00000 00311 00134 00000 00000 00036 00000 00438 00000 00000 00000 00095 00204 00000 00000 00000 00000 00000 00000 00000 00000 00045 00049 00009 00000 00001 00142 00000 00311 00116 00070 00001 00000 00000 00000 00002 00000 00000 00000 00002 00023 00000 00395 00013 00091 00000 00000 00000 00978 00994 00424 00653 00357 
00000 00001 00000 00000 00000 00000 00000 00000 00000 04175 00000 00000 00000 00009 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 
00255 00001 00000 00033 00000 00000 00000 00000 00000 00204 00000 00000 00000 00001 00000 00000 00054 00004 00000 00000 00000 00055 00000 00001 00000 00000 00000 00000 00241 00000 00005 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00095 00000 00031 00004 00000 00000 00000 00000 00000 00011 00000 00000 00000 00000 00024 00003 00000 00000 00000 00361 00254 00565 00413 00000 00000 00000 00000 00358 00262 00001 00000 00339 00000 00000 00000 00132 00040 00000 00000 00000 00000 00000 00000 00001 00182 00000 
