00035 00000 00000 00000 00000 00000 00000 00000 00000 00603 00602 00000 00000 00000 00000 00000 00003 00000 00008 00174 00001 00048 00000 00000 00000 00000 00106 00000 00016 00000 00000 00000 00000 00009 00000 00031 00000 00000 00000 00000 00000 00068 00000 00001 00000 00502 00265 00000 00476 00267 00574 00404 00000 00001 00000 00052 00014 00001 00000 00000 00000 00000 00000 00000 00255 00010 00373 00000 00003 00000 00000 00000 00011 00000 00009 00000 00139 00040 00040 00000 00000 00000 00516 00505 00230 00157 00066 
00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00004 00001 00000 00000 00000 00000 00000 00010 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 02023 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00006 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00000 00003 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00010 00000 00000 00046 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00007 00000 00000 00027 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 01022 00117 00000 00054 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00005 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00012 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00148 00000 00000 00000 00000 00000 00000 00000 00015 00000 00012 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00008 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00001 00000 00000 00001 00000 00000 00000 00000 00000 00003 00000 00001 00000 14330 13892 05499 00081 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00219 00073 00106 00000 00000 00071 00057 00214 00024 00245 00101 00000 00199 00216 00326 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00348 00572 00041 00127 00029 00000 00074 00335 00074 00176 00271 00298 00318 00157 00000 00000 00000 00000 00014 00087 00000 00233 00000 00000 00000 00000 00086 00182 00388 00278 00000 00000 00049 00000 00056 00133 00000 00000 00028 00000 00000 
00000 00000 00000 00000 00000 00042 00017 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 00000 00000 01135 01113 01608 01606 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00035 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00001 00000 00000 00000 00000 01782 00186 06682 00000 00000 07901 00000 00133 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00026 00002 00000 00002 00000 00005 00000 00000 00002 00034 00000 00000 00000 00001 00003 00003 00003 00000 00000 00000 00000 00101 00000 00001 00000 00161 00000 00004 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
00140 00049 00000 00000 00000 00000 00000 00002 00000 00347 00003 00000 00000 00000 00024 00000 00000 00000 00084 00432 00025 00286 00000 00000 00154 00001 00147 00000 00119 00000 00000 00000 00000 00000 00000 00157 00088 00000 00000 00000 00000 00232 00002 00000 00000 00148 00243 00000 00006 00000 00000 00000 00000 00001 00018 00101 00151 00018 00000 00000 00116 00000 00223 00106 00040 00005 00000 00000 00000 00000 00000 00000 00000 00000 00097 00000 00169 00000 00190 00000 00000 00000 00687 00700 00305 00434 00369 
00000 00000 00000 00000 00000 00000 00000 00000 00000 04116 00000 00000 00000 00013 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00002 00000 00001 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00007 00000 00000 00000 00000 00000 00000 00000 00000 
00324 00001 00001 00049 00003 00007 00000 00001 00000 00186 00000 00000 00000 00000 00000 00000 00036 00000 00000 00000 00000 00111 00000 00000 00000 00000 00000 00000 00270 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00086 00000 00026 00002 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00040 00002 00000 00000 00000 00372 00243 00523 00449 00000 00000 00001 00000 00397 00285 00000 00000 00294 00006 00000 00000 00117 00048 00000 00000 00000 00000 00006 00000 00004 00163 00000 
00260 02095 00633 02314 01979 02560 02136 00002 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00094 00000 00000 02250 02116 02802 02640 00000 00000 00002 00000 00004 00000 00062 00000 00037 00000 00000 00000 00004 00000 00001 00063 00001 00000 00005 00000 00000 00002 00001 00000 00006 00002 00000 00198 00000 00000 00000 00012 00007 02555 02285 02208 01634 00357 00000 00000 00000 00016 00002 00000 00000 00000 00000 00000 00000 00001 00184 00000 
00000 00009 00000 00000 00000 00000 00000 00000 00000 00707 00749 00000 00000 00047 00051 00000 00000 00000 00080 00487 00182 01021 00000 00000 01191 00000 00087 00000 00000 00000 00006 00000 00000 00000 00000 00001 00000 00000 00001 00000 00001 00000 00000 00000 00000 00439 00052 00020 00000 00000 00006 00000 00000 00003 00000 00014 00005 00000 00000 00000 00001 00000 00000 00000 00000 00000 00001 00000 00000 00000 00003 00000 00265 00013 00038 00000 00000 00067 00000 00030 00000 00000 00000 00000 00001 00000 00000 
00001 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00011 00000 00000 00000 00000 00297 00000 00291 00000 00000 00000 00687 04656 00000 00003 00000 00000 00000 00000 00000 00000 00000 00000 00000 00004 00000 00000 00000 00000 00011 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00010 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00016 00000 00000 00000 00001 00000 00000 00000 00000 
00000 00000 00000 00000 00003 00000 00000 00052 00000 02880 03198 00064 00001 00000 00018 00000 00044 00001 00000 00259 00000 00150 00000 00000 00101 00000 00211 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00091 00000 00000 00000 02271 01219 00000 00000 00000 00352 00000 00010 00000 00322 00728 00122 00009 00000 00000 00002 00000 00038 00000 00060 00000 00000 00000 00048 00000 00000 00000 00077 00000 01921 00049 00329 00186 00114 00000 00000 00000 01702 01618 00728 00342 00145 
00134 00073 00023 00000 00000 00000 00002 00104 00000 00000 00003 00155 00136 00089 00127 00000 00101 00005 00284 00636 00210 00714 00000 00000 00729 00107 00556 00000 00155 00000 00043 00000 00000 00000 00000 00082 00082 00000 00000 00000 00000 00000 00042 00053 00000 00587 00550 00007 00001 00001 00000 00000 00000 00000 00138 00319 00268 00022 00000 00000 00176 00101 00105 00157 00302 00155 00000 00024 00000 00000 00000 00000 00010 00004 00850 00083 00063 00105 00227 00001 00000 00000 00213 00134 00194 00205 00322 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00067 00000 00000 00000 00019 00055 00000 00000 00000 00066 00996 00323 02691 00000 00001 01919 00000 00654 00000 00014 00000 00000 00000 00000 00000 00000 00000 00000 00031 00076 00002 00000 00000 00000 00000 00000 00035 00000 00021 00000 00002 00001 00000 00000 00000 00000 00005 00008 00000 02448 02513 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00058 00000 03661 00246 01661 00000 00003 00000 00000 00000 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00016 00000 00000 00012 00000 00000 00092 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 07196 05580 00000 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 01201 00000 00000 00000 00004 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
